"EMPLOYEE_NO","START_DATE_DATE","START_DATE_TIME","END_DATE_DATE","END_DATE_TIME","AIR_FARE","OTHER_TRANSPORTATION","ACCOMMODATION","MEALS","INCIDENTALS","SUBTOTAL","HOSPITALITY","OTHER_EXPENSES","TOTAL","DESTINATION","MINISTRY","POSITION","PURPOSE"
"1214","20101019","00:00:00","20101019","00:00:00",0.00,89.40,0.00,10.64,0.00,100.04,0.00,0.00,100.04,"Oshawa, ON","Community and Social Services","Chief Information Officer","Traveling to Revenue Operations and Client Services Branch for Tour with Deputy Minister"
"1246","20101019","00:00:00","20101023","00:00:00",1251.66,183.00,573.48,12.42,0.00,2020.56,0.00,0.00,2020.56,"St. John's, NL","Environment","Assistant Deputy Minister","Travel for Canadian Council of Ministers of the Environment Meeting"
"1292","20101019","00:00:00","20101206","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.75,123.75,"Toronto, ON","Government Services","Deputy Minister","4 business meetings with government and agency staff which included meals"
"1334","20101019","00:00:00","20101020","00:00:00",414.16,0.00,174.02,0.00,0.00,588.18,0.00,0.00,588.18,"Ottawa, ON","Northern Development, Mines and Forestry","Deputy Minister","Travel to attend Advanced Leadership Program"
"1403","20101019","00:00:00","20101104","00:00:00",5850.43,1.71,3537.34,289.28,99.36,9778.12,0.00,0.00,9778.12,"China","Cabinet Office","Assistant Deputy Minister","Mission to China"
"1403","20101019","00:00:00","20101123","00:00:00",0.00,182.38,0.00,0.00,0.00,182.38,0.00,0.00,182.38,"Alton, Ontario and Niagara on-the-Lake, Ontario","Cabinet Office","Assistant Deputy Minister","General Expenses"
"1420","20101019","00:00:00","20101116","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,33.66,0.00,33.66,"Guelph, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Meeting with stakeholders with two hospitality"
"1449","20101019","00:00:00","20101019","00:00:00",0.00,137.60,0.00,0.00,0.00,137.60,0.00,0.00,137.60,"Minto, ON","Agriculture, Food and Rural Affairs","Parliamentary Assistant","Greetings on behalf of Minister to Rural Downtown Revitalization Summit opening session"
"1465","20101019","00:00:00","20101021","00:00:00",717.83,17.25,415.28,100.00,0.00,1250.36,0.00,0.00,1250.36,"St. John's, NF","Environment","Minister","Attended the annual Canadian Council of Minister's of Environment to discuss env ironment policy issues that affect Ontario"
"1045","20101020","00:00:00","20101029","00:00:00",498.61,113.00,0.00,0.00,0.00,611.61,0.00,0.00,611.61,"Hamilton and Ottawa, ON","Research and Innovation","Assistant Deputy Minister","Travel for Regional Stakeholder Meetings"
"1060","20101020","00:00:00","20101024","00:00:00",320.27,111.60,628.28,82.78,0.00,1142.93,0.00,0.00,1142.93,"Ottawa, ON","Francophone Affairs","Assistant Deputy Minister","To attend Francophone events"
"1092","20101020","00:00:00","20101022","00:00:00",970.56,79.00,238.43,49.54,0.00,1337.53,0.00,76.00,1413.53,"Orillia, ON, Timmins ON","Natural Resources","Assistant Deputy Minister","Ministry meetings with Regional staff."
"1185","20101020","00:00:00","20101021","00:00:00",0.00,229.60,113.87,24.05,0.00,367.52,0.00,0.00,367.52,"Kingston, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel to Ontario East Summit"
"1190","20101020","00:00:00","20101021","00:00:00",0.00,40.51,180.80,47.64,0.00,268.95,0.00,0.00,268.95,"Toronto, ON","Northern Development and Mines","Assistant Deputy Minister","Travel for monthly meeting of Chief Administrative Officers."
"1208","20101020","00:00:00","20101104","00:00:00",2443.17,192.25,293.80,20.00,0.00,2949.22,0.00,0.00,2949.22,"Thunder Bay and Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel for Indian & Northern Affairs Cananda Meetings and Stakeholders Meeting"
"1241","20101020","00:00:00","20101103","00:00:00",2478.92,0.00,4069.04,146.98,159.49,6854.43,0.00,0.00,6854.43,"China","Office of the Premier","Staff to Minister","Advance logistics and provided operational support to Premier - China Trade Miss ion"
"1356","20101020","00:00:00","20101020","00:00:00",375.29,0.00,0.00,0.00,0.00,375.29,0.00,0.00,375.29,"Ottawa, ON","Community Safety and Correctional Services","Chief Forensic Pathologist","Travel for a stakeholder meeting"
"1397","20101020","00:00:00","20110302","00:00:00",0.00,779.60,81.64,0.00,0.00,861.24,0.00,0.00,861.24,"Stoney Creek, London, Guelph, Kingston and Brantford, ON","Government Services","Assistant Deputy Minister","Travel for 8 stakeholder engagements"
"1443","20101020","00:00:00","20101021","00:00:00",1837.24,202.00,180.80,36.83,0.00,2256.87,0.00,0.00,2256.87,"Toronto, ON","Northern Development, Mines and Forestry","Associate Deputy Minister","Travel for Treasury Board meeting"
"1473","20101020","00:00:00","20101109","00:00:00",3069.35,65.00,4106.35,217.42,0.00,7458.12,0.00,0.00,7458.12,"Shanghai, Nanjing, and Hong Kong","Office of the Premier","Staff to Minister","Premier leads Ontario Trade Mission to China and Hong Kong; to advance and provi de operational support"
"1010","20101021","00:00:00","20101022","00:00:00",807.13,278.00,174.07,28.75,10.02,1297.97,0.00,0.00,1297.97,"Montreal, QC","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Federal-Provincial-Territorial Deputy Ministers' Meeting"
"1057","20101021","00:00:00","20101021","00:00:00",0.00,42.41,0.00,0.00,0.00,42.41,0.00,0.00,42.41,"Collingwood, ON","Training, Colleges and Universities","Staff to Parliamentary Assistant","Staffing Parliamentary Assistant for First Work/Ontario Association of Youth Emp loyment Centres (OAYEC) Futures 2010 Conference in Collingwood"
"1065","20101021","00:00:00","20101025","00:00:00",1035.52,168.00,851.89,77.36,0.00,2132.77,0.00,0.00,2132.77,"Toronto, Geneva","Community and Social Services","Staff to Minister","Attended with Minister Monique Smiththe Francophonie Summit in Monttrex Switzerl and"
"1070","20101021","00:00:00","20101023","00:00:00",0.00,102.79,115.26,0.00,72.16,290.21,0.00,0.00,290.21,"Windsor, ON","Finance","Staff to Minister","Media Interview"
"1114","20101021","00:00:00","20101021","00:00:00",0.00,36.84,0.00,0.00,12.94,49.78,0.00,0.00,49.78,"Toronto/ON","Training, Colleges and Universities","Staff to Minister","Attending on site meetings and tour at Humber College, North Campus"
"1130","20101021","00:00:00","20101024","00:00:00",487.31,128.36,522.06,21.14,0.00,1158.87,0.00,0.00,1158.87,"Ottawa, ON","Education","Staff to Minister","Attend L'Association Franco Ontarienne meetings/ Symposium sur les langues offic ielles de l'Ontario sessions/ Staff Minister's French school visit / early learn ing meeting"
"1143","20101021","00:00:00","20101024","00:00:00",467.50,104.01,522.06,17.50,0.00,1111.07,0.00,0.00,1111.07,"Ottawa, ON","Cabinet Office","Deputy Minister","Travel to Symposium on Official Languages and Ontario Francophonie Awards"
"1160","20101021","00:00:00","20101022","00:00:00",484.67,191.93,168.37,11.25,0.00,856.22,0.00,0.00,856.22,"Ottawa, ON","Education","Assistant Deputy Minister","Meeting with Minister Meilleur and Ottawa Inuit Centre meetings"
"1221","20101021","00:00:00","20101021","00:00:00",0.00,41.06,0.00,0.00,14.10,55.16,0.00,0.00,55.16,"Guelph, ON","Agriculture, Food and Rural Affairs","Staff to Minister","Minister's trip to the Ontario Farm Animal Council Annual General Meeting"
"1333","20101021","00:00:00","20101021","00:00:00",0.00,40.23,0.00,0.00,29.11,69.34,0.00,0.00,69.34,"Orillia, ON","Office of the Premier","Staff to Minister","Provided media support to Premier McGuinty at his tour of Orillia's Soldier's Me morial Hospital and media interviews"
"1353","20101021","00:00:00","20101024","00:00:00",402.22,143.50,0.00,0.00,0.00,545.72,0.00,0.00,545.72,"Ottawa, ON","Community and Social Services","Staff to Minister","Attended le Prix de la Francophonie 2010/ Gala du 100eme ann. de L'AFO"
"1360","20101021","00:00:00","20101021","00:00:00",0.00,23.60,0.00,0.00,0.00,23.60,0.00,0.00,23.60,"Brantford, On","Economic Development and Trade","Staff to Minister","Staffed Minister Pupatello-Ferrero (AMIS) Announcement"
"1413","20101021","00:00:00","20101024","00:00:00",301.33,31.35,0.00,0.00,0.00,332.68,0.00,0.00,332.68,"Orillia, Huntsville, Ottawa, ON","Office of the Premier","Staff to Minister","Provided excutive support to Premier at OPP Association's AGM in Huntsville and Francophone Awards"
"1426","20101021","00:00:00","20101021","00:00:00",518.61,98.00,0.00,0.00,0.00,616.61,0.00,0.00,616.61,"Ottawa, ON","Finance","Assistant Deputy Minister","Federal Provincial Tax Committee Meeting"
"1440","20101021","00:00:00","20101021","00:00:00",692.97,137.50,0.00,0.00,0.00,830.47,0.00,0.00,830.47,"Ottawa, ON","Education","Assistant Deputy Minister","Provincial Advisory Committee on Francophone Affairs"
"1449","20101021","00:00:00","20101021","00:00:00",0.00,64.00,0.00,0.00,0.00,64.00,0.00,0.00,64.00,"Stratford, ON","Agriculture, Food and Rural Affairs","Parliamentary Assistant","Greetings on behalf of Minister Mitchell at the International Maple Syrup Confer ence opening ceremony"
"1022","20101022","00:00:00","20101027","00:00:00",0.00,22.25,0.00,0.00,0.00,22.25,0.00,0.00,22.25,"Toronto, ON","Office of the Premier","Staff to Minister","Advance trip and provided operational support to the Premier during a health ann ouncement"
"1027","20101022","00:00:00","20101024","00:00:00",644.38,0.00,248.60,0.00,0.00,892.98,0.00,0.00,892.98,"Thunder Bay-Webequie and Fort Hope","Aboriginal Affairs","Minister","Minister's travel to OFIFC AGM in Thunder Bay"
"1030","20101022","00:00:00","20101023","00:00:00",809.72,0.00,248.60,0.00,76.93,1135.25,0.00,0.00,1135.25,"Thunder Bay, Webequie, Fort Hope","Aboriginal Affairs","Staff to Minister","Accompanied Minister to OFIFC AGM in Thunder Bay"
"1103","20101022","00:00:00","20101022","00:00:00",0.00,88.53,0.00,0.00,0.00,88.53,0.00,0.00,88.53,"Orillia, ON","Community Safety and Correctional Services","Chief Information Officer","Business Meeting with government staff"
"1106","20101022","00:00:00","20101022","00:00:00",372.49,0.00,0.00,0.00,0.00,372.49,0.00,0.00,372.49,"Ottawa, ON","Education","Minister","Visit several schools and meetings in Ottawa area"
"1114","20101022","00:00:00","20101022","00:00:00",0.00,89.47,0.00,0.00,0.00,89.47,0.00,0.00,89.47,"Cambridge and Waterloo, ON","Training, Colleges and Universities","Staff to Minister","Staffing Minister for Carpenters Union Local 785 Pin Presentation and Provincial Building and Trades Council 53rd Annual Convention"
"1121","20101022","00:00:00","20101023","00:00:00",372.49,32.37,174.02,0.00,0.00,578.88,0.00,0.00,578.88,"Ottawa, ON","Education","Staff to Minister","School visit and meetings"
"1240","20101022","00:00:00","20101126","00:00:00",0.00,32.56,111.87,7.06,0.00,151.49,0.00,0.00,151.49,"Ottawa, ON; London, ON","Training, Colleges and Universities","Assistant Deputy Minister","Various Business Meetings"
"1278","20101022","00:00:00","20101202","00:00:00",935.02,511.00,0.00,60.00,0.00,1506.02,46.12,0.00,1552.14,"London, Kingston, and North Bay, ON","Children and Youth Services","Assistant Deputy Minister","Routine expenses related to the ministry's operation for Oct-Dec 2010, plus 1 lu nch meeting with stakeholder"
"1376","20101022","00:00:00","20101126","00:00:00",0.00,45.60,0.00,0.00,0.00,45.60,0.00,0.00,45.60,"Mississauga, ON","Municipal Affairs and Housing","Assistant Deputy Minister","Travel for the purpose of attending Association of Municipal Clerks & Treasurers of Ontario meeting and Regional Chief Administrative Officers meeting"
"1410","20101022","00:00:00","20101024","00:00:00",1196.75,105.88,1330.92,151.96,14.68,2800.19,0.00,0.00,2800.19,"Montreux, Switzerland","Cabinet Office","Minister","Attended the Francophonie Summit Oct. 22-24"
"1445","20101022","00:00:00","20101022","00:00:00",554.21,127.00,0.00,0.00,0.00,681.21,0.00,0.00,681.21,"Ottawa, ON","Economic Development and Trade","Deputy Minister","Travel for meeting wth stakeholders"
"1469","20101022","00:00:00","20101023","00:00:00",0.00,7.50,0.00,8.45,0.00,15.95,0.00,0.00,15.95,"Toronto, ON","Labour","Assistant Deputy Minister","Routine expenses for the month of October"
"1471","20101022","00:00:00","20101022","00:00:00",0.00,86.87,0.00,0.00,46.79,133.66,0.00,0.00,133.66,"London, ON","Health and Long Term Care","Staff to Minister","To staff the Minister at conference and meetings"
"1022","20101023","00:00:00","20101023","00:00:00",492.96,88.67,0.00,11.25,0.00,592.88,0.00,0.00,592.88,"Toronto, Ottawa, ON","Office of the Premier","Staff to Minister","Provided operational support to the Premier for the Francophone Awards"
"1274","20101023","00:00:00","20101023","00:00:00",0.00,57.20,0.00,0.00,0.00,57.20,0.00,0.00,57.20,"Burlington, ON","Natural Resources","Staff to Minister","Lindsay staffed the Minister for her trip to the Royal Botanicial Garden during the Bean Symposium"
"1274","20101023","00:00:00","20101023","00:00:00",0.00,50.00,0.00,0.00,0.00,50.00,0.00,0.00,50.00,"Brampton, ON","Natural Resources","Staff to Minister","Lindsay travelled to Brampton to brief the Minister on Results Based Plan (RhP) along with Ministry Staff"
"1333","20101023","00:00:00","20101023","00:00:00",523.47,107.74,0.00,0.00,0.00,631.21,0.00,0.00,631.21,"Ottawa, ON","Office of the Premier","Staff to Minister","Provided media support to Premier McGuinty at the 100th Anniversary Gala for the Assemblee de la francophonie de l'Ontario and the 2010 Ontario Francophonie Awa rds and media interview"
"1377","20101023","00:00:00","20101024","00:00:00",579.97,65.60,124.30,0.00,0.00,769.87,0.00,0.00,769.87,"Webequie, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel for meeting with stakeholders"
"1423","20101023","00:00:00","20101024","00:00:00",543.81,51.00,135.60,0.00,0.00,730.41,0.00,0.00,730.41,"Webequie, ON","Aboriginal Affairs","Deputy Minister","Travel to meet with Stakeholders"
"1440","20101023","00:00:00","20101024","00:00:00",798.46,165.12,123.17,11.25,0.00,1098.00,0.00,0.00,1098.00,"Ottawa, ON","Education","Assistant Deputy Minister","Presentation of the 2010 Ontario Francophonie Awards"
"1251","20101024","00:00:00","20101025","00:00:00",792.41,47.05,171.76,10.62,0.00,1021.84,0.00,0.00,1021.84,"Ottawa, ON","Energy and Infrastructure","Assistant Deputy Minister","Meeting in Ottawa, Ontario."
"1292","20101024","00:00:00","20101122","00:00:00",536.81,119.00,157.07,0.00,0.00,812.88,0.00,0.00,812.88,"North Bay and Sudbury, ON","Government Services","Deputy Minister","Travel for Town Hall Meetings"
"1031","20101025","00:00:00","20101026","00:00:00",756.25,90.40,123.17,20.84,0.00,990.66,0.00,0.00,990.66,"Sault Ste.Marie, ON","Community and Social Services","Assistant Deputy Minister","Visit to Northern Regional Office"
"1063","20101025","00:00:00","20101104","00:00:00",11079.20,46.44,2453.48,0.00,133.88,13713.00,0.00,0.00,13713.00,"China","Tourism and Culture","Minister","To promote Ontario's Tourism Industry and attend Premier's China Trade Mission"
"1066","20101025","00:00:00","20101201","00:00:00",0.00,234.60,865.94,42.76,0.00,1143.30,0.00,358.44,1501.74,"Toronto, ON, North Bay, ON","Transportation","Executive Director (OPS Ministry)","Routine Ministry expenses for October and November with one group meal"
"1103","20101025","00:00:00","20101027","00:00:00",0.00,186.35,134.47,0.00,0.00,320.82,0.00,0.00,320.82,"North Bay, ON","Community Safety and Correctional Services","Chief Information Officer","Business Meetings with government staff"
"1115","20101025","00:00:00","20101025","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.18,33.18,"Toronto, ON","Government Services","Assistant Deputy Minister","Business Meeting with Staff"
"1176","20101025","00:00:00","20101027","00:00:00",960.56,37.50,567.36,47.01,0.00,1612.43,0.00,0.00,1612.43,"Quebec City, Quebec","Research and Innovation","Staff to Minister","The Quebec City Conference - Network with Venture Capitalists for VC Opportuniti es"
"1177","20101025","00:00:00","20101029","00:00:00",667.32,166.40,609.40,76.00,0.00,1519.12,0.00,0.00,1519.12,"Fredericton, NB","Community Safety and Correctional Services","Assistant Deputy Minister","Travel to attend stakeholder meetings on emergency management"
"1190","20101025","00:00:00","20101026","00:00:00",0.00,60.51,180.80,49.92,0.00,291.23,0.00,0.00,291.23,"Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel for meetings."
"1277","20101025","00:00:00","20110214","00:00:00",1486.18,0.00,114.13,0.00,0.00,1600.31,0.00,0.00,1600.31,"Sault Ste Marie, ON","Health and Long Term Care","Minister","Opening of Sault Ste Marie Hospital and meeting with hospital and community lea ders"
"1322","20101025","00:00:00","20101027","00:00:00",0.00,37.50,597.28,29.92,0.00,664.70,0.00,0.00,664.70,"Quebec City, Quebec","Research and Innovation","Minister","The Quebec City Conference - Network with Venture Capitalists for VC Opportuniti es. $511.04 in airfare was paid by Mark Hazelden"
